time,V(vin_12v),V(vsense_adc),V(vsense_raw)
2.945000000000005e-03,1.200000000000000e+01,2.295205333552036e+00,2.306704775589140e+00
2.955000000000005e-03,1.200000000000000e+01,2.297640385882969e+00,2.309030435756638e+00
2.965000000000005e-03,1.200000000000000e+01,2.300052273990654e+00,2.311333972329241e+00
2.975000000000005e-03,1.200000000000000e+01,2.302441218232263e+00,2.313615595764807e+00
2.985000000000005e-03,1.200000000000000e+01,2.304807436868745e+00,2.315875514519140e+00
2.995000000000005e-03,1.200000000000000e+01,2.307151146084772e+00,2.318113935065046e+00
3.005000000000005e-03,1.200000000000000e+01,2.309472560008492e+00,2.320331061911188e+00
3.015000000000005e-03,1.200000000000000e+01,2.311771890731085e+00,2.322527097620775e+00
3.025000000000005e-03,1.200000000000000e+01,2.314049348326149e+00,2.324702242830068e+00
3.035000000000005e-03,1.200000000000000e+01,2.316305140868886e+00,2.326856696266711e+00
3.045000000000005e-03,1.200000000000000e+01,2.318539474455119e+00,2.328990654767888e+00
3.055000000000005e-03,1.200000000000000e+01,2.320752553220113e+00,2.331104313298304e+00
3.065000000000005e-03,1.200000000000000e+01,2.322944579357235e+00,2.333197864967999e+00
3.075000000000005e-03,1.200000000000000e+01,2.325115753136419e+00,2.335271501049993e+00
3.085000000000005e-03,1.200000000000000e+01,2.327266272922468e+00,2.337325410997758e+00
3.095000000000005e-03,1.200000000000000e+01,2.329396335193174e+00,2.339359782462529e+00
3.105000000000005e-03,1.200000000000000e+01,2.331506134557273e+00,2.341374801310448e+00
3.115000000000005e-03,1.200000000000000e+01,2.333595863772219e+00,2.343370651639543e+00
3.125000000000005e-03,1.200000000000000e+01,2.335665713761800e+00,2.345347515796555e+00
3.135000000000005e-03,1.200000000000000e+01,2.337715873633582e+00,2.347305574393587e+00
3.145000000000005e-03,1.200000000000000e+01,2.339746530696182e+00,2.349245006324616e+00
3.155000000000005e-03,1.200000000000000e+01,2.341757870476381e+00,2.351165988781828e+00
3.165000000000005e-03,1.200000000000000e+01,2.343750076736080e+00,2.353068697271813e+00
3.175000000000006e-03,1.200000000000000e+01,2.345723331489084e+00,2.354953305631598e+00
3.185000000000006e-03,1.200000000000000e+01,2.347677815017733e+00,2.356819986044527e+00
3.195000000000006e-03,1.200000000000000e+01,2.349613705889372e+00,2.358668909055997e+00
3.205000000000006e-03,1.200000000000000e+01,2.351531180972668e+00,2.360500243589035e+00
3.215000000000006e-03,1.200000000000000e+01,2.353430415453766e+00,2.362314156959734e+00
3.225000000000006e-03,1.200000000000000e+01,2.355311582852298e+00,2.364110814892538e+00
3.235000000000006e-03,1.200000000000000e+01,2.357174855037233e+00,2.365890381535383e+00
3.245000000000006e-03,1.200000000000000e+01,2.359020402242579e+00,2.367653019474695e+00
3.255000000000006e-03,1.200000000000000e+01,2.360848393082942e+00,2.369398889750246e+00
3.265000000000006e-03,1.200000000000000e+01,2.362658994568924e+00,2.371128151869860e+00
3.275000000000006e-03,1.200000000000000e+01,2.364452372122386e+00,2.372840963823998e+00
3.285000000000006e-03,1.200000000000000e+01,2.366228689591559e+00,2.374537482100180e+00
3.295000000000006e-03,1.200000000000000e+01,2.367988109266015e+00,2.376217861697291e+00
3.305000000000006e-03,1.200000000000000e+01,2.369730791891495e+00,2.377882256139737e+00
3.315000000000006e-03,1.200000000000000e+01,2.371456896684593e+00,2.379530817491475e+00
3.325000000000006e-03,1.200000000000000e+01,2.373166581347303e+00,2.381163696369903e+00
3.335000000000006e-03,1.200000000000000e+01,2.374860002081428e+00,2.382781041959624e+00
3.345000000000006e-03,1.200000000000000e+01,2.376537313602855e+00,2.384383002026073e+00
3.355000000000006e-03,1.200000000000000e+01,2.378198669155679e+00,2.385969722929018e+00
3.365000000000006e-03,1.200000000000000e+01,2.379844220526216e+00,2.387541349635933e+00
3.375000000000006e-03,1.200000000000000e+01,2.381474118056863e+00,2.389098025735242e+00
3.385000000000006e-03,1.200000000000000e+01,2.383088510659838e+00,2.390639893449438e+00
3.395000000000006e-03,1.200000000000000e+01,2.384687545830783e+00,2.392167093648077e+00
3.405000000000006e-03,1.200000000000000e+01,2.386271369662240e+00,2.393679765860646e+00
3.415000000000006e-03,1.200000000000000e+01,2.387840126856996e+00,2.395178048289313e+00
3.425000000000006e-03,1.200000000000000e+01,2.389393960741311e+00,2.396662077821556e+00
3.435000000000006e-03,1.200000000000000e+01,2.390933013278002e+00,2.398131990042662e+00
3.445000000000006e-03,1.200000000000000e+01,2.392457425079422e+00,2.399587919248122e+00
3.455000000000006e-03,1.200000000000000e+01,2.393967335420303e+00,2.401029998455896e+00
3.465000000000006e-03,1.200000000000000e+01,2.395462882250482e+00,2.402458359418571e+00
3.475000000000006e-03,1.200000000000000e+01,2.396944202207500e+00,2.403873132635391e+00
3.485000000000006e-03,1.200000000000000e+01,2.398411430629094e+00,2.405274447364186e+00
3.495000000000006e-03,1.200000000000000e+01,2.399864701565551e+00,2.406662431633176e+00
3.505000000000006e-03,1.200000000000000e+01,2.401304147791969e+00,2.408037212252676e+00
3.515000000000006e-03,1.200000000000000e+01,2.402729900820373e+00,2.409398914826673e+00
3.525000000000006e-03,1.200000000000000e+01,2.404142090911741e+00,2.410747663764309e+00
3.535000000000006e-03,1.200000000000000e+01,2.405540847087901e+00,2.412083582291238e+00
3.545000000000006e-03,1.200000000000000e+01,2.406926297143317e+00,2.413406792460897e+00
3.555000000000007e-03,1.200000000000000e+01,2.408298567656768e+00,2.414717415165643e+00
3.565000000000007e-03,1.200000000000000e+01,2.409657784002913e+00,2.416015570147812e+00
3.575000000000007e-03,1.200000000000000e+01,2.411004070363743e+00,2.417301376010649e+00
3.585000000000007e-03,1.200000000000000e+01,2.412337549739926e+00,2.418574950229147e+00
3.595000000000007e-03,1.200000000000000e+01,2.413658343962048e+00,2.419836409160781e+00
3.605000000000007e-03,1.200000000000000e+01,2.414966573701741e+00,2.421085868056138e+00
3.615000000000007e-03,1.200000000000000e+01,2.416262358482712e+00,2.422323441069445e+00
3.625000000000007e-03,1.200000000000000e+01,2.417545816691656e+00,2.423549241269003e+00
3.635000000000007e-03,1.200000000000000e+01,2.418817065589078e+00,2.424763380647510e+00
3.645000000000007e-03,1.200000000000000e+01,2.420076221320006e+00,2.425965970132302e+00
3.655000000000007e-03,1.200000000000000e+01,2.421323398924599e+00,2.427157119595479e+00
3.665000000000007e-03,1.200000000000000e+01,2.422558712348659e+00,2.428336937863948e+00
3.675000000000007e-03,1.200000000000000e+01,2.423782274454042e+00,2.429505532729364e+00
3.685000000000007e-03,1.200000000000000e+01,2.424994197028971e+00,2.430663010957984e+00
3.695000000000007e-03,1.200000000000000e+01,2.426194590798245e+00,2.431809478300410e+00
3.705000000000007e-03,1.200000000000000e+01,2.427383565433358e+00,2.432945039501261e+00
3.715000000000007e-03,1.200000000000000e+01,2.428561229562519e+00,2.434069798308737e+00
3.725000000000007e-03,1.200000000000000e+01,2.429727690780575e+00,2.435183857484100e+00
3.735000000000007e-03,1.200000000000000e+01,2.430883055658845e+00,2.436287318811065e+00
3.745000000000007e-03,1.200000000000000e+01,2.432027429754850e+00,2.437380283105092e+00
3.755000000000007e-03,1.200000000000000e+01,2.433160917621964e+00,2.438462850222604e+00
3.765000000000007e-03,1.200000000000000e+01,2.434283622818961e+00,2.439535119070108e+00
3.775000000000007e-03,1.200000000000000e+01,2.435395647919481e+00,2.440597187613229e+00
3.785000000000007e-03,1.200000000000000e+01,2.436497094521397e+00,2.441649152885664e+00
3.795000000000007e-03,1.200000000000000e+01,2.437588063256099e+00,2.442691110998043e+00
3.805000000000007e-03,1.200000000000000e+01,2.438668653797690e+00,2.443723157146715e+00
3.815000000000007e-03,1.200000000000000e+01,2.439738964872091e+00,2.444745385622443e+00
3.825000000000007e-03,1.200000000000000e+01,2.440799094266060e+00,2.445757889819017e+00
3.835000000000007e-03,1.200000000000000e+01,2.441849138836124e+00,2.446760762241788e+00
3.845000000000007e-03,1.200000000000000e+01,2.442889194517437e+00,2.447754094516123e+00
3.855000000000007e-03,1.200000000000000e+01,2.443919356332534e+00,2.448737977395770e+00
3.865000000000007e-03,1.200000000000000e+01,2.444939718400020e+00,2.449712500771154e+00
3.875000000000007e-03,1.200000000000000e+01,2.445950373943163e+00,2.450677753677587e+00
3.885000000000007e-03,1.200000000000000e+01,2.446951415298418e+00,2.451633824303406e+00
3.895000000000007e-03,1.200000000000000e+01,2.447942933923859e+00,2.452580799998026e+00
3.905000000000007e-03,1.200000000000000e+01,2.448925020407534e+00,2.453518767279923e+00
3.915000000000007e-03,1.200000000000000e+01,2.449897764475744e+00,2.454447811844538e+00
3.925000000000007e-03,1.200000000000000e+01,2.450861255001239e+00,2.455368018572107e+00
3.935000000000006e-03,1.200000000000000e+01,2.451815580011338e+00,2.456279471535413e+00
3.945000000000006e-03,1.200000000000000e+01,2.452760826695973e+00,2.457182254007473e+00
3.955000000000005e-03,1.200000000000000e+01,2.453697081415652e+00,2.458076448469140e+00
3.965000000000005e-03,1.200000000000000e+01,2.454624429709350e+00,2.458962136616642e+00
3.975000000000005e-03,1.200000000000000e+01,2.455542956302328e+00,2.459839399369044e+00
3.985000000000004e-03,1.200000000000000e+01,2.456452745113869e+00,2.460708316875644e+00
3.995000000000004e-03,1.200000000000000e+01,2.457353879264945e+00,2.461568968523294e+00
4.005000000000003e-03,1.200000000000000e+01,2.458246441085815e+00,2.462421432943651e+00
4.015000000000003e-03,1.200000000000000e+01,2.459130512123543e+00,2.463265788020363e+00
4.025000000000003e-03,1.200000000000000e+01,2.460006173149452e+00,2.464102110896187e+00
4.035000000000002e-03,1.200000000000000e+01,2.460873504166500e+00,2.464930477980032e+00
4.045000000000002e-03,1.200000000000000e+01,2.461732584416593e+00,2.465750964953945e+00
4.055000000000001e-03,1.200000000000000e+01,2.462583492387821e+00,2.466563646780020e+00
4.065000000000001e-03,1.200000000000000e+01,2.463426305821630e+00,2.467368597707252e+00
4.075000000000000e-03,1.200000000000000e+01,2.464261101719928e+00,2.468165891278318e+00
4.085000000000000e-03,1.200000000000000e+01,2.465087956352115e+00,2.468955600336297e+00
4.095000000000000e-03,1.200000000000000e+01,2.465906945262056e+00,2.469737797031323e+00
4.104999999999999e-03,1.200000000000000e+01,2.466718143274978e+00,2.470512552827181e+00
4.114999999999999e-03,1.200000000000000e+01,2.467521624504309e+00,2.471279938507830e+00
4.124999999999998e-03,1.200000000000000e+01,2.468317462358451e+00,2.472040024183876e+00
4.134999999999998e-03,1.200000000000000e+01,2.469105729547484e+00,2.472792879298976e+00
4.144999999999998e-03,1.200000000000000e+01,2.469886498089809e+00,2.473538572636181e+00
4.154999999999997e-03,1.200000000000000e+01,2.470659839318730e+00,2.474277172324220e+00
4.164999999999997e-03,1.200000000000000e+01,2.471425823888968e+00,2.475008745843726e+00
4.174999999999996e-03,1.200000000000000e+01,2.472184521783119e+00,2.475733360033400e+00
4.184999999999996e-03,1.200000000000000e+01,2.472936002318049e+00,2.476451081096120e+00
4.194999999999996e-03,1.200000000000000e+01,2.473680334151222e+00,2.477161974604988e+00
4.204999999999995e-03,1.200000000000000e+01,2.474417585286977e+00,2.477866105509317e+00
4.214999999999995e-03,1.200000000000000e+01,2.475147823082740e+00,2.478563538140572e+00
4.224999999999994e-03,1.200000000000000e+01,2.475871114255175e+00,2.479254336218243e+00
4.234999999999994e-03,1.200000000000000e+01,2.476587524886286e+00,2.479938562855667e+00
4.244999999999994e-03,1.200000000000000e+01,2.477297120429448e+00,2.480616280565797e+00
4.254999999999993e-03,1.200000000000000e+01,2.477999965715390e+00,2.481287551266909e+00
4.264999999999993e-03,1.200000000000000e+01,2.478696124958119e+00,2.481952436288263e+00
4.274999999999992e-03,1.200000000000000e+01,2.479385661760784e+00,2.482610996375704e+00
4.284999999999992e-03,1.200000000000000e+01,2.480068639121490e+00,2.483263291697213e+00
4.294999999999992e-03,1.200000000000000e+01,2.480745119439050e+00,2.483909381848403e+00
4.304999999999991e-03,1.200000000000000e+01,2.481415164518690e+00,2.484549325857964e+00
4.314999999999991e-03,1.200000000000000e+01,2.482078835577693e+00,2.485183182193057e+00
4.324999999999990e-03,1.200000000000000e+01,2.482736193250993e+00,2.485811008764655e+00
4.334999999999990e-03,1.200000000000000e+01,2.483387297596714e+00,2.486432862932836e+00
4.344999999999989e-03,1.200000000000000e+01,2.484032208101658e+00,2.487048801512019e+00
4.354999999999989e-03,1.200000000000000e+01,2.484670983686740e+00,2.487658880776157e+00
4.364999999999989e-03,1.200000000000000e+01,2.485303682712369e+00,2.488263156463883e+00
4.374999999999988e-03,1.200000000000000e+01,2.485930362983786e+00,2.488861683783595e+00
4.384999999999988e-03,1.200000000000000e+01,2.486551081756335e+00,2.489454517418502e+00
4.394999999999987e-03,1.200000000000000e+01,2.487165895740706e+00,2.490041711531625e+00
4.404999999999987e-03,1.200000000000000e+01,2.487774861108104e+00,2.490623319770740e+00
4.414999999999987e-03,1.200000000000000e+01,2.488378033495393e+00,2.491199395273279e+00
4.424999999999986e-03,1.200000000000000e+01,2.488975468010169e+00,2.491769990671191e+00
4.434999999999986e-03,1.200000000000000e+01,2.489567219235802e+00,2.492335158095742e+00
4.444999999999985e-03,1.200000000000000e+01,2.490153341236418e+00,2.492894949182288e+00
4.454999999999985e-03,1.200000000000000e+01,2.490733887561842e+00,2.493449415074982e+00
4.464999999999985e-03,1.200000000000000e+01,2.491308911252490e+00,2.493998606431455e+00
4.474999999999984e-03,1.200000000000000e+01,2.491878464844212e+00,2.494542573427439e+00
4.484999999999984e-03,1.200000000000000e+01,2.492442600373093e+00,2.495081365761355e+00
4.494999999999983e-03,1.200000000000000e+01,2.493001369380209e+00,2.495615032658848e+00
4.504999999999983e-03,1.200000000000000e+01,2.493554822916336e+00,2.496143622877293e+00
4.514999999999983e-03,1.200000000000000e+01,2.494103011546611e+00,2.496667184710240e+00
4.524999999999982e-03,1.200000000000000e+01,2.494645985355153e+00,2.497185765991834e+00
4.534999999999982e-03,1.200000000000000e+01,2.495183793949643e+00,2.497699414101180e+00
4.544999999999981e-03,1.200000000000000e+01,2.495716486465851e+00,2.498208175966677e+00
4.554999999999981e-03,1.200000000000000e+01,2.496244111572126e+00,2.498712098070301e+00
4.564999999999981e-03,1.200000000000000e+01,2.496766717473847e+00,2.499211226451852e+00
4.574999999999980e-03,1.200000000000000e+01,2.497284351917819e+00,2.499705606713163e+00
4.584999999999980e-03,1.200000000000000e+01,2.497797062196644e+00,2.500195284022264e+00
4.594999999999979e-03,1.200000000000000e+01,2.498304895153036e+00,2.500680303117508e+00
4.604999999999979e-03,1.200000000000000e+01,2.498807897184103e+00,2.501160708311665e+00
4.614999999999978e-03,1.200000000000000e+01,2.499306114245584e+00,2.501636543495959e+00
4.624999999999978e-03,1.200000000000000e+01,2.499799591856052e+00,2.502107852144090e+00
4.634999999999978e-03,1.200000000000000e+01,2.500288375101069e+00,2.502574677316196e+00
4.644999999999977e-03,1.200000000000000e+01,2.500772508637303e+00,2.503037061662794e+00
4.654999999999977e-03,1.200000000000000e+01,2.501252036696616e+00,2.503495047428674e+00
4.664999999999976e-03,1.200000000000000e+01,2.501727003090096e+00,2.503948676456759e+00
4.674999999999976e-03,1.200000000000000e+01,2.502197451212066e+00,2.504397990191927e+00
4.684999999999976e-03,1.200000000000000e+01,2.502663424044045e+00,2.504843029684797e+00
4.694999999999975e-03,1.200000000000000e+01,2.503124964158678e+00,2.505283835595483e+00
4.704999999999975e-03,1.200000000000000e+01,2.503582113723624e+00,2.505720448197306e+00
4.714999999999974e-03,1.200000000000000e+01,2.504034914505405e+00,2.506152907380471e+00
4.724999999999974e-03,1.200000000000000e+01,2.504483407873229e+00,2.506581252655719e+00
4.734999999999974e-03,1.200000000000000e+01,2.504927634802765e+00,2.507005523157929e+00
4.744999999999973e-03,1.200000000000000e+01,2.505367635879888e+00,2.507425757649699e+00
4.754999999999973e-03,1.200000000000000e+01,2.505803451304388e+00,2.507841994524884e+00
4.764999999999972e-03,1.200000000000000e+01,2.506235120893638e+00,2.508254271812106e+00
4.774999999999972e-03,1.200000000000000e+01,2.506662684086239e+00,2.508662627178226e+00
4.784999999999972e-03,1.200000000000000e+01,2.507086179945617e+00,2.509067097931788e+00
4.794999999999971e-03,1.200000000000000e+01,2.507505647163596e+00,2.509467721026426e+00
4.804999999999971e-03,1.200000000000000e+01,2.507921124063929e+00,2.509864533064240e+00
4.814999999999970e-03,1.200000000000000e+01,2.508332648605804e+00,2.510257570299141e+00
4.824999999999970e-03,1.200000000000000e+01,2.508740258387312e+00,2.510646868640164e+00
4.834999999999970e-03,1.200000000000000e+01,2.509143990648877e+00,2.511032463654747e+00
4.844999999999969e-03,1.200000000000000e+01,2.509543882276662e+00,2.511414390571980e+00
4.854999999999969e-03,1.200000000000000e+01,2.509939969805938e+00,2.511792684285827e+00
4.864999999999968e-03,1.200000000000000e+01,2.510332289424424e+00,2.512167379358311e+00
4.874999999999968e-03,1.200000000000000e+01,2.510720876975590e+00,2.512538510022672e+00
4.884999999999967e-03,1.200000000000000e+01,2.511105767961935e+00,2.512906110186496e+00
4.894999999999967e-03,1.200000000000000e+01,2.511486997548225e+00,2.513270213434810e+00
4.904999999999967e-03,1.200000000000000e+01,2.511864600564716e+00,2.513630853033157e+00
